Document,Model,Annotation_Type,Evaluation_Mode,Precision,Recall,F1_Score,True_Positives,False_Positives,False_Negatives,Gold_Count,Predicted_Count
S.V. v. ITALY,chevalblanc/claude-3-haiku:latest,Event_when,Lenient,0.857,0.462,0.600,6,1,7,13,7
S.V. v. ITALY,chevalblanc/claude-3-haiku:latest,Event_when,Strict,0.857,0.462,0.600,6,1,7,13,7
S.V. v. ITALY,chevalblanc/claude-3-haiku:latest,Event_what,Lenient,0.000,0.000,0.000,0,0,25,25,0
S.V. v. ITALY,chevalblanc/claude-3-haiku:latest,Event_what,Strict,0.000,0.000,0.000,0,0,25,25,0
S.V. v. ITALY,mixtral:8x7b,Event,Lenient,0.571,0.222,0.320,4,3,14,18,7
S.V. v. ITALY,mixtral:8x7b,Event,Strict,0.571,0.222,0.320,4,3,14,18,7
S.V. v. ITALY,mixtral:8x7b,Event_who,Lenient,0.000,0.000,0.000,0,7,18,18,7
S.V. v. ITALY,mixtral:8x7b,Event_who,Strict,0.000,0.000,0.000,0,7,18,18,7
S.V. v. ITALY,mixtral:8x7b,Event_when,Lenient,0.400,0.154,0.222,2,3,11,13,5
S.V. v. ITALY,mixtral:8x7b,Event_when,Strict,0.400,0.154,0.222,2,3,11,13,5
S.V. v. ITALY,mixtral:8x7b,Event_what,Lenient,0.400,0.080,0.133,2,3,23,25,5
S.V. v. ITALY,mixtral:8x7b,Event_what,Strict,0.000,0.000,0.000,0,5,25,25,5
S.V. v. ITALY,dolphin3:8b,Event,Lenient,0.571,0.667,0.615,12,9,6,18,21
S.V. v. ITALY,dolphin3:8b,Event,Strict,0.476,0.556,0.513,10,11,8,18,21
S.V. v. ITALY,dolphin3:8b,Event_who,Lenient,0.000,0.000,0.000,0,0,18,18,0
S.V. v. ITALY,dolphin3:8b,Event_who,Strict,0.000,0.000,0.000,0,0,18,18,0
S.V. v. ITALY,dolphin3:8b,Event_when,Lenient,0.889,0.615,0.727,8,1,5,13,9
S.V. v. ITALY,dolphin3:8b,Event_when,Strict,0.889,0.615,0.727,8,1,5,13,9
S.V. v. ITALY,dolphin3:8b,Event_what,Lenient,0.750,0.240,0.364,6,2,19,25,8
S.V. v. ITALY,dolphin3:8b,Event_what,Strict,0.625,0.200,0.303,5,3,20,25,8
CAN v. TURKEY,gemma3:1b,Event,Lenient,0.700,0.467,0.560,7,3,8,15,10
CAN v. TURKEY,gemma3:1b,Event,Strict,0.600,0.400,0.480,6,4,9,15,10
CAN v. TURKEY,gemma3:1b,Event_who,Lenient,0.500,0.067,0.118,1,1,14,15,2
CAN v. TURKEY,gemma3:1b,Event_who,Strict,0.500,0.067,0.118,1,1,14,15,2
CAN v. TURKEY,gemma3:1b,Event_when,Lenient,0.000,0.000,0.000,0,0,15,15,0
CAN v. TURKEY,gemma3:1b,Event_when,Strict,0.000,0.000,0.000,0,0,15,15,0
CAN v. TURKEY,gemma3:1b,Event_what,Lenient,0.667,0.105,0.182,2,1,17,19,3
CAN v. TURKEY,gemma3:1b,Event_what,Strict,0.000,0.000,0.000,0,3,19,19,3
CAN v. TURKEY,gemma3:4b,Event,Lenient,0.800,0.800,0.800,12,3,3,15,15
CAN v. TURKEY,gemma3:4b,Event,Strict,0.667,0.667,0.667,10,5,5,15,15
CAN v. TURKEY,gemma3:4b,Event_who,Lenient,0.133,0.133,0.133,2,13,13,15,15
CAN v. TURKEY,gemma3:4b,Event_who,Strict,0.133,0.133,0.133,2,13,13,15,15
CAN v. TURKEY,gemma3:4b,Event_when,Lenient,0.733,0.733,0.733,11,4,4,15,15
CAN v. TURKEY,gemma3:4b,Event_when,Strict,0.733,0.733,0.733,11,4,4,15,15
CAN v. TURKEY,gemma3:4b,Event_what,Lenient,0.800,0.421,0.552,8,2,11,19,10
CAN v. TURKEY,gemma3:4b,Event_what,Strict,0.400,0.211,0.276,4,6,15,19,10
CAN v. TURKEY,gemma3:12b,Event,Lenient,0.824,0.933,0.875,14,3,1,15,17
CAN v. TURKEY,gemma3:12b,Event,Strict,0.706,0.800,0.750,12,5,3,15,17
CAN v. TURKEY,gemma3:12b,Event_who,Lenient,0.176,0.200,0.188,3,14,12,15,17
CAN v. TURKEY,gemma3:12b,Event_who,Strict,0.176,0.200,0.188,3,14,12,15,17
CAN v. TURKEY,gemma3:12b,Event_when,Lenient,0.706,0.800,0.750,12,5,3,15,17
CAN v. TURKEY,gemma3:12b,Event_when,Strict,0.706,0.800,0.750,12,5,3,15,17
CAN v. TURKEY,gemma3:12b,Event_what,Lenient,0.692,0.474,0.562,9,4,10,19,13
CAN v. TURKEY,gemma3:12b,Event_what,Strict,0.231,0.158,0.187,3,10,16,19,13
CAN v. TURKEY,llama3.3:latest,Event,Lenient,0.800,0.800,0.800,12,3,3,15,15
CAN v. TURKEY,llama3.3:latest,Event,Strict,0.733,0.733,0.733,11,4,4,15,15
CAN v. TURKEY,llama3.3:latest,Event_who,Lenient,0.143,0.133,0.138,2,12,13,15,14
CAN v. TURKEY,llama3.3:latest,Event_who,Strict,0.071,0.067,0.069,1,13,14,15,14
CAN v. TURKEY,llama3.3:latest,Event_when,Lenient,0.750,0.600,0.667,9,3,6,15,12
CAN v. TURKEY,llama3.3:latest,Event_when,Strict,0.750,0.600,0.667,9,3,6,15,12
CAN v. TURKEY,llama3.3:latest,Event_what,Lenient,0.800,0.211,0.333,4,1,15,19,5
CAN v. TURKEY,llama3.3:latest,Event_what,Strict,0.200,0.053,0.083,1,4,18,19,5
CAN v. TURKEY,deepseek-r1:8b,Event,Lenient,0.833,0.667,0.741,10,2,5,15,12
CAN v. TURKEY,deepseek-r1:8b,Event,Strict,0.750,0.600,0.667,9,3,6,15,12
CAN v. TURKEY,deepseek-r1:8b,Event_who,Lenient,0.333,0.133,0.190,2,4,13,15,6
CAN v. TURKEY,deepseek-r1:8b,Event_who,Strict,0.000,0.000,0.000,0,6,15,15,6
CAN v. TURKEY,deepseek-r1:8b,Event_when,Lenient,0.889,0.533,0.667,8,1,7,15,9
CAN v. TURKEY,deepseek-r1:8b,Event_when,Strict,0.889,0.533,0.667,8,1,7,15,9
CAN v. TURKEY,deepseek-r1:8b,Event_what,Lenient,0.727,0.421,0.533,8,3,11,19,11
CAN v. TURKEY,deepseek-r1:8b,Event_what,Strict,0.455,0.263,0.333,5,6,14,19,11
CAN v. TURKEY,mistral:latest,Event,Lenient,0.560,0.933,0.700,14,11,1,15,25
CAN v. TURKEY,mistral:latest,Event,Strict,0.480,0.800,0.600,12,13,3,15,25
CAN v. TURKEY,mistral:latest,Event_who,Lenient,0.000,0.000,0.000,0,5,15,15,5
CAN v. TURKEY,mistral:latest,Event_who,Strict,0.000,0.000,0.000,0,5,15,15,5
CAN v. TURKEY,mistral:latest,Event_when,Lenient,0.769,0.667,0.714,10,3,5,15,13
CAN v. TURKEY,mistral:latest,Event_when,Strict,0.769,0.667,0.714,10,3,5,15,13
CAN v. TURKEY,mistral:latest,Event_what,Lenient,0.818,0.474,0.600,9,2,10,19,11
CAN v. TURKEY,mistral:latest,Event_what,Strict,0.455,0.263,0.333,5,6,14,19,11
CAN v. TURKEY,incept5/llama3.1-claude:latest,Event,Lenient,0.200,0.067,0.100,1,4,14,15,5
CAN v. TURKEY,incept5/llama3.1-claude:latest,Event,Strict,0.000,0.000,0.000,0,5,15,15,5
CAN v. TURKEY,incept5/llama3.1-claude:latest,Event_who,Lenient,0.000,0.000,0.000,0,5,15,15,5
CAN v. TURKEY,incept5/llama3.1-claude:latest,Event_who,Strict,0.000,0.000,0.000,0,5,15,15,5
CAN v. TURKEY,incept5/llama3.1-claude:latest,Event_when,Lenient,0.200,0.067,0.100,1,4,14,15,5
CAN v. TURKEY,incept5/llama3.1-claude:latest,Event_when,Strict,0.200,0.067,0.100,1,4,14,15,5
CAN v. TURKEY,incept5/llama3.1-claude:latest,Event_what,Lenient,0.000,0.000,0.000,0,1,19,19,1
CAN v. TURKEY,incept5/llama3.1-claude:latest,Event_what,Strict,0.000,0.000,0.000,0,1,19,19,1
CAN v. TURKEY,chevalblanc/claude-3-haiku:latest,Event,Lenient,1.000,0.733,0.846,11,0,4,15,11
CAN v. TURKEY,chevalblanc/claude-3-haiku:latest,Event,Strict,1.000,0.733,0.846,11,0,4,15,11
CAN v. TURKEY,chevalblanc/claude-3-haiku:latest,Event_who,Lenient,0.000,0.000,0.000,0,2,15,15,2
CAN v. TURKEY,chevalblanc/claude-3-haiku:latest,Event_who,Strict,0.000,0.000,0.000,0,2,15,15,2
CAN v. TURKEY,chevalblanc/claude-3-haiku:latest,Event_when,Lenient,1.000,0.733,0.846,11,0,4,15,11
CAN v. TURKEY,chevalblanc/claude-3-haiku:latest,Event_when,Strict,1.000,0.733,0.846,11,0,4,15,11
CAN v. TURKEY,chevalblanc/claude-3-haiku:latest,Event_what,Lenient,1.000,0.105,0.190,2,0,17,19,2
CAN v. TURKEY,chevalblanc/claude-3-haiku:latest,Event_what,Strict,0.500,0.053,0.095,1,1,18,19,2
CAN v. TURKEY,mixtral:8x7b,Event,Lenient,0.867,0.867,0.867,13,2,2,15,15
CAN v. TURKEY,mixtral:8x7b,Event,Strict,0.800,0.800,0.800,12,3,3,15,15
CAN v. TURKEY,mixtral:8x7b,Event_who,Lenient,0.071,0.067,0.069,1,13,14,15,14
CAN v. TURKEY,mixtral:8x7b,Event_who,Strict,0.000,0.000,0.000,0,14,15,15,14
CAN v. TURKEY,mixtral:8x7b,Event_when,Lenient,0.846,0.733,0.786,11,2,4,15,13
CAN v. TURKEY,mixtral:8x7b,Event_when,Strict,0.846,0.733,0.786,11,2,4,15,13
CAN v. TURKEY,mixtral:8x7b,Event_what,Lenient,0.833,0.263,0.400,5,1,14,19,6
CAN v. TURKEY,mixtral:8x7b,Event_what,Strict,0.500,0.158,0.240,3,3,16,19,6
CAN v. TURKEY,dolphin3:8b,Event,Lenient,0.500,0.067,0.118,1,1,14,15,2
CAN v. TURKEY,dolphin3:8b,Event,Strict,0.000,0.000,0.000,0,2,15,15,2
CAN v. TURKEY,dolphin3:8b,Event_who,Lenient,0.000,0.000,0.000,0,0,15,15,0
CAN v. TURKEY,dolphin3:8b,Event_who,Strict,0.000,0.000,0.000,0,0,15,15,0
CAN v. TURKEY,dolphin3:8b,Event_when,Lenient,0.000,0.000,0.000,0,1,15,15,1
CAN v. TURKEY,dolphin3:8b,Event_when,Strict,0.000,0.000,0.000,0,1,15,15,1
CAN v. TURKEY,dolphin3:8b,Event_what,Lenient,0.000,0.000,0.000,0,0,19,19,0
CAN v. TURKEY,dolphin3:8b,Event_what,Strict,0.000,0.000,0.000,0,0,19,19,0
O.C.I. AND OTHERS v. ROMANIA,gemma3:1b,Event,Lenient,0.278,0.217,0.244,5,13,18,23,18
O.C.I. AND OTHERS v. ROMANIA,gemma3:1b,Event,Strict,0.278,0.217,0.244,5,13,18,23,18
O.C.I. AND OTHERS v. ROMANIA,gemma3:1b,Event_who,Lenient,0.000,0.000,0.000,0,15,23,23,15
O.C.I. AND OTHERS v. ROMANIA,gemma3:1b,Event_who,Strict,0.000,0.000,0.000,0,15,23,23,15
O.C.I. AND OTHERS v. ROMANIA,gemma3:1b,Event_when,Lenient,0.278,0.227,0.250,5,13,17,22,18
O.C.I. AND OTHERS v. ROMANIA,gemma3:1b,Event_when,Strict,0.278,0.227,0.250,5,13,17,22,18
O.C.I. AND OTHERS v. ROMANIA,gemma3:1b,Event_what,Lenient,0.000,0.000,0.000,0,0,29,29,0
O.C.I. AND OTHERS v. ROMANIA,gemma3:1b,Event_what,Strict,0.000,0.000,0.000,0,0,29,29,0
O.C.I. AND OTHERS v. ROMANIA,gemma3:4b,Event,Lenient,0.636,0.304,0.412,7,4,16,23,11
O.C.I. AND OTHERS v. ROMANIA,gemma3:4b,Event,Strict,0.182,0.087,0.118,2,9,21,23,11
O.C.I. AND OTHERS v. ROMANIA,gemma3:4b,Event_who,Lenient,0.000,0.000,0.000,0,7,23,23,7
O.C.I. AND OTHERS v. ROMANIA,gemma3:4b,Event_who,Strict,0.000,0.000,0.000,0,7,23,23,7
O.C.I. AND OTHERS v. ROMANIA,gemma3:4b,Event_when,Lenient,1.000,0.182,0.308,4,0,18,22,4
O.C.I. AND OTHERS v. ROMANIA,gemma3:4b,Event_when,Strict,0.750,0.136,0.231,3,1,19,22,4
O.C.I. AND OTHERS v. ROMANIA,gemma3:4b,Event_what,Lenient,0.500,0.034,0.065,1,1,28,29,2
O.C.I. AND OTHERS v. ROMANIA,gemma3:4b,Event_what,Strict,0.500,0.034,0.065,1,1,28,29,2
O.C.I. AND OTHERS v. ROMANIA,gemma3:12b,Event,Lenient,0.857,0.261,0.400,6,1,17,23,7
O.C.I. AND OTHERS v. ROMANIA,gemma3:12b,Event,Strict,0.857,0.261,0.400,6,1,17,23,7
O.C.I. AND OTHERS v. ROMANIA,gemma3:12b,Event_who,Lenient,0.143,0.043,0.067,1,6,22,23,7
O.C.I. AND OTHERS v. ROMANIA,gemma3:12b,Event_who,Strict,0.143,0.043,0.067,1,6,22,23,7
O.C.I. AND OTHERS v. ROMANIA,gemma3:12b,Event_when,Lenient,1.000,0.227,0.370,5,0,17,22,5
O.C.I. AND OTHERS v. ROMANIA,gemma3:12b,Event_when,Strict,1.000,0.227,0.370,5,0,17,22,5
O.C.I. AND OTHERS v. ROMANIA,gemma3:12b,Event_what,Lenient,0.857,0.207,0.333,6,1,23,29,7
O.C.I. AND OTHERS v. ROMANIA,gemma3:12b,Event_what,Strict,0.000,0.000,0.000,0,7,29,29,7
O.C.I. AND OTHERS v. ROMANIA,llama3.3:latest,Event,Lenient,0.818,0.391,0.529,9,2,14,23,11
O.C.I. AND OTHERS v. ROMANIA,llama3.3:latest,Event,Strict,0.727,0.348,0.471,8,3,15,23,11
O.C.I. AND OTHERS v. ROMANIA,llama3.3:latest,Event_who,Lenient,0.000,0.000,0.000,0,10,23,23,10
O.C.I. AND OTHERS v. ROMANIA,llama3.3:latest,Event_who,Strict,0.000,0.000,0.000,0,10,23,23,10
O.C.I. AND OTHERS v. ROMANIA,llama3.3:latest,Event_when,Lenient,1.000,0.318,0.483,7,0,15,22,7
O.C.I. AND OTHERS v. ROMANIA,llama3.3:latest,Event_when,Strict,1.000,0.318,0.483,7,0,15,22,7
O.C.I. AND OTHERS v. ROMANIA,llama3.3:latest,Event_what,Lenient,0.889,0.276,0.421,8,1,21,29,9
O.C.I. AND OTHERS v. ROMANIA,llama3.3:latest,Event_what,Strict,0.778,0.241,0.368,7,2,22,29,9
O.C.I. AND OTHERS v. ROMANIA,deepseek-r1:8b,Event,Lenient,0.556,0.217,0.312,5,4,18,23,9
O.C.I. AND OTHERS v. ROMANIA,deepseek-r1:8b,Event,Strict,0.333,0.130,0.188,3,6,20,23,9
O.C.I. AND OTHERS v. ROMANIA,deepseek-r1:8b,Event_who,Lenient,0.000,0.000,0.000,0,5,23,23,5
O.C.I. AND OTHERS v. ROMANIA,deepseek-r1:8b,Event_who,Strict,0.000,0.000,0.000,0,5,23,23,5
O.C.I. AND OTHERS v. ROMANIA,deepseek-r1:8b,Event_when,Lenient,1.000,0.182,0.308,4,0,18,22,4
O.C.I. AND OTHERS v. ROMANIA,deepseek-r1:8b,Event_when,Strict,1.000,0.182,0.308,4,0,18,22,4
O.C.I. AND OTHERS v. ROMANIA,deepseek-r1:8b,Event_what,Lenient,0.500,0.034,0.065,1,1,28,29,2
O.C.I. AND OTHERS v. ROMANIA,deepseek-r1:8b,Event_what,Strict,0.000,0.000,0.000,0,2,29,29,2
O.C.I. AND OTHERS v. ROMANIA,mistral:latest,Event,Lenient,0.429,0.130,0.200,3,4,20,23,7
O.C.I. AND OTHERS v. ROMANIA,mistral:latest,Event,Strict,0.429,0.130,0.200,3,4,20,23,7
O.C.I. AND OTHERS v. ROMANIA,mistral:latest,Event_who,Lenient,0.000,0.000,0.000,0,6,23,23,6
O.C.I. AND OTHERS v. ROMANIA,mistral:latest,Event_who,Strict,0.000,0.000,0.000,0,6,23,23,6
O.C.I. AND OTHERS v. ROMANIA,mistral:latest,Event_when,Lenient,1.000,0.091,0.167,2,0,20,22,2
O.C.I. AND OTHERS v. ROMANIA,mistral:latest,Event_when,Strict,1.000,0.091,0.167,2,0,20,22,2
O.C.I. AND OTHERS v. ROMANIA,mistral:latest,Event_what,Lenient,0.500,0.103,0.171,3,3,26,29,6
O.C.I. AND OTHERS v. ROMANIA,mistral:latest,Event_what,Strict,0.000,0.000,0.000,0,6,29,29,6
O.C.I. AND OTHERS v. ROMANIA,incept5/llama3.1-claude:latest,Event,Lenient,0.846,0.478,0.611,11,2,12,23,13
O.C.I. AND OTHERS v. ROMANIA,incept5/llama3.1-claude:latest,Event,Strict,0.462,0.261,0.333,6,7,17,23,13
O.C.I. AND OTHERS v. ROMANIA,incept5/llama3.1-claude:latest,Event_who,Lenient,0.000,0.000,0.000,0,10,23,23,10
O.C.I. AND OTHERS v. ROMANIA,incept5/llama3.1-claude:latest,Event_who,Strict,0.000,0.000,0.000,0,10,23,23,10
O.C.I. AND OTHERS v. ROMANIA,incept5/llama3.1-claude:latest,Event_when,Lenient,1.000,0.409,0.581,9,0,13,22,9
O.C.I. AND OTHERS v. ROMANIA,incept5/llama3.1-claude:latest,Event_when,Strict,1.000,0.409,0.581,9,0,13,22,9
O.C.I. AND OTHERS v. ROMANIA,incept5/llama3.1-claude:latest,Event_what,Lenient,0.900,0.310,0.462,9,1,20,29,10
O.C.I. AND OTHERS v. ROMANIA,incept5/llama3.1-claude:latest,Event_what,Strict,0.600,0.207,0.308,6,4,23,29,10
O.C.I. AND OTHERS v. ROMANIA,chevalblanc/claude-3-haiku:latest,Event,Lenient,0.857,0.261,0.400,6,1,17,23,7
O.C.I. AND OTHERS v. ROMANIA,chevalblanc/claude-3-haiku:latest,Event,Strict,0.714,0.217,0.333,5,2,18,23,7
O.C.I. AND OTHERS v. ROMANIA,chevalblanc/claude-3-haiku:latest,Event_who,Lenient,0.000,0.000,0.000,0,4,23,23,4
O.C.I. AND OTHERS v. ROMANIA,chevalblanc/claude-3-haiku:latest,Event_who,Strict,0.000,0.000,0.000,0,4,23,23,4
O.C.I. AND OTHERS v. ROMANIA,chevalblanc/claude-3-haiku:latest,Event_when,Lenient,1.000,0.227,0.370,5,0,17,22,5
O.C.I. AND OTHERS v. ROMANIA,chevalblanc/claude-3-haiku:latest,Event_when,Strict,1.000,0.227,0.370,5,0,17,22,5
O.C.I. AND OTHERS v. ROMANIA,chevalblanc/claude-3-haiku:latest,Event_what,Lenient,1.000,0.138,0.242,4,0,25,29,4
O.C.I. AND OTHERS v. ROMANIA,chevalblanc/claude-3-haiku:latest,Event_what,Strict,0.250,0.034,0.061,1,3,28,29,4
O.C.I. AND OTHERS v. ROMANIA,mixtral:8x7b,Event,Lenient,1.000,0.174,0.296,4,0,19,23,4
O.C.I. AND OTHERS v. ROMANIA,mixtral:8x7b,Event,Strict,0.750,0.130,0.222,3,1,20,23,4
O.C.I. AND OTHERS v. ROMANIA,mixtral:8x7b,Event_who,Lenient,0.000,0.000,0.000,0,3,23,23,3
O.C.I. AND OTHERS v. ROMANIA,mixtral:8x7b,Event_who,Strict,0.000,0.000,0.000,0,3,23,23,3
O.C.I. AND OTHERS v. ROMANIA,mixtral:8x7b,Event_when,Lenient,1.000,0.136,0.240,3,0,19,22,3
O.C.I. AND OTHERS v. ROMANIA,mixtral:8x7b,Event_when,Strict,1.000,0.136,0.240,3,0,19,22,3
O.C.I. AND OTHERS v. ROMANIA,mixtral:8x7b,Event_what,Lenient,1.000,0.103,0.188,3,0,26,29,3
O.C.I. AND OTHERS v. ROMANIA,mixtral:8x7b,Event_what,Strict,0.333,0.034,0.062,1,2,28,29,3
O.C.I. AND OTHERS v. ROMANIA,dolphin3:8b,Event,Lenient,0.778,0.304,0.438,7,2,16,23,9
O.C.I. AND OTHERS v. ROMANIA,dolphin3:8b,Event,Strict,0.444,0.174,0.250,4,5,19,23,9
O.C.I. AND OTHERS v. ROMANIA,dolphin3:8b,Event_who,Lenient,0.000,0.000,0.000,0,7,23,23,7
O.C.I. AND OTHERS v. ROMANIA,dolphin3:8b,Event_who,Strict,0.000,0.000,0.000,0,7,23,23,7
O.C.I. AND OTHERS v. ROMANIA,dolphin3:8b,Event_when,Lenient,1.000,0.227,0.370,5,0,17,22,5
O.C.I. AND OTHERS v. ROMANIA,dolphin3:8b,Event_when,Strict,1.000,0.227,0.370,5,0,17,22,5
O.C.I. AND OTHERS v. ROMANIA,dolphin3:8b,Event_what,Lenient,1.000,0.276,0.432,8,0,21,29,8
O.C.I. AND OTHERS v. ROMANIA,dolphin3:8b,Event_what,Strict,0.500,0.138,0.216,4,4,25,29,8
CABUCAK v. GERMANY,gemma3:1b,Event,Lenient,0.280,0.171,0.212,7,18,34,41,25
CABUCAK v. GERMANY,gemma3:1b,Event,Strict,0.280,0.171,0.212,7,18,34,41,25
CABUCAK v. GERMANY,gemma3:1b,Event_who,Lenient,0.000,0.000,0.000,0,5,40,40,5
CABUCAK v. GERMANY,gemma3:1b,Event_who,Strict,0.000,0.000,0.000,0,5,40,40,5
CABUCAK v. GERMANY,gemma3:1b,Event_when,Lenient,0.292,0.184,0.226,7,17,31,38,24
CABUCAK v. GERMANY,gemma3:1b,Event_when,Strict,0.250,0.158,0.194,6,18,32,38,24
CABUCAK v. GERMANY,gemma3:1b,Event_what,Lenient,0.000,0.000,0.000,0,3,43,43,3
CABUCAK v. GERMANY,gemma3:1b,Event_what,Strict,0.000,0.000,0.000,0,3,43,43,3
CABUCAK v. GERMANY,gemma3:4b,Event,Lenient,0.706,0.293,0.414,12,5,29,41,17
CABUCAK v. GERMANY,gemma3:4b,Event,Strict,0.235,0.098,0.138,4,13,37,41,17
CABUCAK v. GERMANY,gemma3:4b,Event_who,Lenient,0.235,0.100,0.140,4,13,36,40,17
CABUCAK v. GERMANY,gemma3:4b,Event_who,Strict,0.176,0.075,0.105,3,14,37,40,17
CABUCAK v. GERMANY,gemma3:4b,Event_when,Lenient,0.727,0.211,0.327,8,3,30,38,11
CABUCAK v. GERMANY,gemma3:4b,Event_when,Strict,0.727,0.211,0.327,8,3,30,38,11
CABUCAK v. GERMANY,gemma3:4b,Event_what,Lenient,0.467,0.163,0.241,7,8,36,43,15
CABUCAK v. GERMANY,gemma3:4b,Event_what,Strict,0.000,0.000,0.000,0,15,43,43,15
CABUCAK v. GERMANY,gemma3:12b,Event,Lenient,0.923,0.293,0.444,12,1,29,41,13
CABUCAK v. GERMANY,gemma3:12b,Event,Strict,0.923,0.293,0.444,12,1,29,41,13
CABUCAK v. GERMANY,gemma3:12b,Event_who,Lenient,0.500,0.150,0.231,6,6,34,40,12
CABUCAK v. GERMANY,gemma3:12b,Event_who,Strict,0.500,0.150,0.231,6,6,34,40,12
CABUCAK v. GERMANY,gemma3:12b,Event_when,Lenient,0.923,0.316,0.471,12,1,26,38,13
CABUCAK v. GERMANY,gemma3:12b,Event_when,Strict,0.923,0.316,0.471,12,1,26,38,13
CABUCAK v. GERMANY,gemma3:12b,Event_what,Lenient,0.667,0.093,0.163,4,2,39,43,6
CABUCAK v. GERMANY,gemma3:12b,Event_what,Strict,0.167,0.023,0.041,1,5,42,43,6
CABUCAK v. GERMANY,llama3.3:latest,Event,Lenient,0.923,0.585,0.716,24,2,17,41,26
CABUCAK v. GERMANY,llama3.3:latest,Event,Strict,0.885,0.561,0.687,23,3,18,41,26
CABUCAK v. GERMANY,llama3.3:latest,Event_who,Lenient,0.476,0.250,0.328,10,11,30,40,21
CABUCAK v. GERMANY,llama3.3:latest,Event_who,Strict,0.190,0.100,0.131,4,17,36,40,21
CABUCAK v. GERMANY,llama3.3:latest,Event_when,Lenient,0.960,0.632,0.762,24,1,14,38,25
CABUCAK v. GERMANY,llama3.3:latest,Event_when,Strict,0.920,0.605,0.730,23,2,15,38,25
CABUCAK v. GERMANY,llama3.3:latest,Event_what,Lenient,0.867,0.302,0.448,13,2,30,43,15
CABUCAK v. GERMANY,llama3.3:latest,Event_what,Strict,0.600,0.209,0.310,9,6,34,43,15
CABUCAK v. GERMANY,deepseek-r1:8b,Event,Lenient,0.500,0.073,0.128,3,3,38,41,6
CABUCAK v. GERMANY,deepseek-r1:8b,Event,Strict,0.500,0.073,0.128,3,3,38,41,6
CABUCAK v. GERMANY,deepseek-r1:8b,Event_who,Lenient,0.000,0.000,0.000,0,1,40,40,1
CABUCAK v. GERMANY,deepseek-r1:8b,Event_who,Strict,0.000,0.000,0.000,0,1,40,40,1
CABUCAK v. GERMANY,deepseek-r1:8b,Event_when,Lenient,0.750,0.079,0.143,3,1,35,38,4
CABUCAK v. GERMANY,deepseek-r1:8b,Event_when,Strict,0.750,0.079,0.143,3,1,35,38,4
CABUCAK v. GERMANY,deepseek-r1:8b,Event_what,Lenient,0.000,0.000,0.000,0,0,43,43,0
CABUCAK v. GERMANY,deepseek-r1:8b,Event_what,Strict,0.000,0.000,0.000,0,0,43,43,0
CABUCAK v. GERMANY,mistral:latest,Event,Lenient,0.250,0.049,0.082,2,6,39,41,8
CABUCAK v. GERMANY,mistral:latest,Event,Strict,0.125,0.024,0.041,1,7,40,41,8
CABUCAK v. GERMANY,mistral:latest,Event_who,Lenient,0.000,0.000,0.000,0,1,40,40,1
CABUCAK v. GERMANY,mistral:latest,Event_who,Strict,0.000,0.000,0.000,0,1,40,40,1
CABUCAK v. GERMANY,mistral:latest,Event_when,Lenient,0.000,0.000,0.000,0,1,38,38,1
CABUCAK v. GERMANY,mistral:latest,Event_when,Strict,0.000,0.000,0.000,0,1,38,38,1
CABUCAK v. GERMANY,mistral:latest,Event_what,Lenient,0.000,0.000,0.000,0,6,43,43,6
CABUCAK v. GERMANY,mistral:latest,Event_what,Strict,0.000,0.000,0.000,0,6,43,43,6
CABUCAK v. GERMANY,incept5/llama3.1-claude:latest,Event,Lenient,0.710,0.537,0.611,22,9,19,41,31
CABUCAK v. GERMANY,incept5/llama3.1-claude:latest,Event,Strict,0.710,0.537,0.611,22,9,19,41,31
CABUCAK v. GERMANY,incept5/llama3.1-claude:latest,Event_who,Lenient,0.214,0.150,0.176,6,22,34,40,28
CABUCAK v. GERMANY,incept5/llama3.1-claude:latest,Event_who,Strict,0.143,0.100,0.118,4,24,36,40,28
CABUCAK v. GERMANY,incept5/llama3.1-claude:latest,Event_when,Lenient,0.917,0.579,0.710,22,2,16,38,24
CABUCAK v. GERMANY,incept5/llama3.1-claude:latest,Event_when,Strict,0.875,0.553,0.677,21,3,17,38,24
CABUCAK v. GERMANY,incept5/llama3.1-claude:latest,Event_what,Lenient,0.455,0.116,0.185,5,6,38,43,11
CABUCAK v. GERMANY,incept5/llama3.1-claude:latest,Event_what,Strict,0.091,0.023,0.037,1,10,42,43,11
CABUCAK v. GERMANY,chevalblanc/claude-3-haiku:latest,Event,Lenient,0.400,0.049,0.087,2,3,39,41,5
CABUCAK v. GERMANY,chevalblanc/claude-3-haiku:latest,Event,Strict,0.200,0.024,0.043,1,4,40,41,5
CABUCAK v. GERMANY,chevalblanc/claude-3-haiku:latest,Event_who,Lenient,0.000,0.000,0.000,0,2,40,40,2
CABUCAK v. GERMANY,chevalblanc/claude-3-haiku:latest,Event_who,Strict,0.000,0.000,0.000,0,2,40,40,2
CABUCAK v. GERMANY,chevalblanc/claude-3-haiku:latest,Event_when,Lenient,0.500,0.026,0.050,1,1,37,38,2
CABUCAK v. GERMANY,chevalblanc/claude-3-haiku:latest,Event_when,Strict,0.500,0.026,0.050,1,1,37,38,2
CABUCAK v. GERMANY,chevalblanc/claude-3-haiku:latest,Event_what,Lenient,0.000,0.000,0.000,0,0,43,43,0
CABUCAK v. GERMANY,chevalblanc/claude-3-haiku:latest,Event_what,Strict,0.000,0.000,0.000,0,0,43,43,0
